Name,Date,Type,Shipbuilder,Builder,Official Number,Construction,id,Dimensions,Owner,Shipowner,Associated,Description
BARBARA PATON,1957,TRAWLER,John Lewis & Sons,,,STEEL,99247,"length 115 3/12' x breadth 25 1/12' x depth 12 9/12'
Gross Tonnage: 273ton","Ardrossan Trawling Company Limited, Aberdeen",,,"Yard Number: 272

Renamed: ARCTIC EXPLORER (1972)

Engine number 342, British Polar type M44M.
Owned in 1972 by W Liston, Leith and renamed ARCTIC EXPLORER.

Name still given as BARBARA PATON up to Lloyds' Register for 1973-74, bar ""Former Name List"" in Lloyds' Register, 'List of Shipowners' 1975-76 gives date of change of name as 1972.

Last entry in Lloyds' Regsiter for 1980-81.

Fate unknown."
BARBARA ROBB,1930,STEAM TRAWLER,"Hall, Russell & Company, Limited",,162271,,101450,"length 125.4' x breadth 23.1' x depth 12.8'
gross tonnage 263 tons",,"George Robb & Sons Ltd, Aberdeen A124",,"Yard Number: 713
Date of Build/Launch: June 1930

Renamed: AVONVIEW (1946); FINLAY K PATON (1952)

September 1939: Requisitioned and converted to boom defence vessel.  
December 1944: Returned to owners.
1946-7: Owned by North Star Steam Fishing Co. Ltd, Aberdeen (Manager J. A. Harrow).  Renamed AVONVIEW. 
1952: Owned by Ardrossan Trawling Co. Ltd, Glasgow and renamed FINLAY PATON.
1962: Broken up in the UK."
BARFAIR,1938,BOOM DEFENCE VESSEL,John Lewis & Sons,,,STEEL,99126,length 150 1/3' x breadth 32 1/12' x depth 17 1/12',Royal Navy,,,"Yard Number: 147

Engine number 224, boiler numbers 186-7.
Launched 31st May 1938.
Full power trial run 15 November, acceptance trial on 1 December 1938.

Sold 27th February 1946 to Turkish Navy."
BARFIELD,1938,BOOM DEFENCE VESSEL,John Lewis & Sons,,,STEEL,99127,length 150 1/3' x breadth 32 1/12' x depth 17 1/12',British Admiralty,,,"Yard Number: 148

Engine number 225, boiler numbers 188-9. 
Launched 28th July 1938.
Full power trial run 29 November, acceptance trial on 19 December.

Broken up in Antwerp, June 1970."
BARFOOT,1943,BOOM DEFENCE VESSEL,John Lewis & Sons,,,STEEL,99145,length 150 1/3' x breadth 32 1/12' x depth 17 1/12',Royal Navy,,,"Yard Number: 166

Engine number 243, boilers by Scockton Chemical and Riley Boilers Ltd.

Launched 25th September 1942
Full power trial in Torry Dock, 2 March 1943.

Working as a floating laboratory in 1949.

In June 1972, BARFOOT was based at the Rosyth dockyard but was due to be retired within the next year or so.  Press & Journal newspaper, 30 June 1972 reported 'she was built at the Torry yard of John Lewis and Sons Ltd for the unspectacular but vital wartime role of operating the boom defences guarding the approaches to harbours and anchorages.  In peacetime, she has been a Jill-of-all-trades attached to the Naval Construction and Research Establishment at Rosyth.  Survey work required her recent presence in the Sound of Raasay and off Rum, where a 10 ton charge, one of the biggest attempted, was detonated.  It was BARFOOT'S job to lay the charge'.

Sold to be broken up at Ward, Inverkeithing, 23rd May 1977."
BARGE,1841,BARGE,A. HALL & Co.,,,,100042,,,,,Yard Number: 121
BARGLOW,1943,BOOM DEFENCE VESSEL,John Lewis & Sons,,,STEEL,99146,length 150 1/3' x breadth 32 1/12' x depth 17 1/12',Royal Navy,,,"Yard Number: 167

'Bar' Class 

Engine no. 244, boilers by Geo. Clark, Sunderland.
Full power trial in Torry Dock, 30 March 1943.

Sold April 1970 to be broken up."
BARILLA,1943,BOOM DEFENCE VESSEL,John Lewis & Sons,,,STEEL,99147,length 150 1/3' x breadth 32 1/12' x depth 17 1/12',Royal Navy,,,"Yard Number: 168

Engine no. 245, boilers by North Eastern Marine Engineering Co. Ltd.

Launched 7th January 1943
Full power trial in Torry Dock, 11 May 1943.

Sold 23rd July 1958."
BARLEYCORN,1943,BOOM DEFENCE VESSEL,John Lewis & Sons,,,STEEL,99148,length 150 1/3' x breadth 32 1/12' x depth 17 1/12',Royal Navy,,,"Yard Number: 169

Engine no. 246, boileres by Foster, Yeats and Thom, Blackburn.

Launched 6th March 1943
Full power trial in Torry dock, 11 August 1943.

Sold to Ward, Inverkeithing to be broken up 18th December 1964."
BARNARD,1943,BOOM DEFENCE VESSEL,John Lewis & Sons,,,STEEL,99143,length 150 1/3' x breadth 32 1/12' x depth 17 1/12',Royal Navy,,,"Yard Number: 164

Engine number 241, boilers by Craig of Paisley.

Launched 1st July 1942
Full power trial in Torry Dock, 15 December 1942.

Sold to be broken up, 23rd March 1970, Briton Ferry.
"
BARNARD BOYLE,1918,STEAM TRAWLER,,"Hall, Russell & Company, Limited",143904,,152941,"Length: 115.4'
Breadth: 22.1'
Depth: 12.1'
Gross tonnage: 203 tons.",,,,"BARNARD BOYLE: 1918-25
DULCIBELLE: 1925-62

BARNARD BOYLE was a steam trawler built in 1918 at Hall Russell's, listed in Lloyds for the Admiralty. In Lloyds 1925 reg., it is listed as being owned by Consolidated Steam Fishing Grimsby and manager Sir John D. Marsden Bart (Swansea flag port).

BARNARD BOYLE is listed as being still in Admiralty working in 1921 register, until 1930 register when it is now DULCIBELLA for A Bruge, Aberdeen until 1942, when it is now owned by A. A. Davidson, Aberdeen. Until 1946 when it is owned by Looker Fishing Co. Ltd. Aberdeen, managers A. A. Davidson. In 1961 it is listed as being owned by W. H. Dodds 7 Co., Aberdeen, A. Wilkins manager.

No trace after 1962."
BARNEATH,1943,BOOM DEFENCE VESSEL,John Lewis & Sons,,,STEEL,99144,length 150 1/3' x breadth 32 1/12' x depth 17 1/12',Royal Navy,,,"Yard Number: 165

Engine number 242, boilers by Craig, Paisley.

Launched 17th August 1942
Full power trial in Torry Dock, 2 February 1943.

Sold February 1959."
BAROK,1950,MOTOR CARGO SHIP,"Hall, Russell & Company, Limited",,,STEEL,101706,"length 235' 7"" x breadth 38' 1"" x depth 16' 
Gross Tonnage: 1029 ton",,"A/S Jelolinjen, Oslo",,"Yard Number: 821
Official Number: 5037046

Built for A/S Jelølinjen (Fred Olsen, Oslo manager)

2 hold coaster, 1 deck, later 2 deck, riveted

Engines: Oil 2SA 8cy. 340 x 570mm, 1310BHP, 274T British Polar, Glasgow.
Mach aft, 2 hatches 42' x 16', 8 winches, 4-5ton derrick and 2-3 ton derrick.

Subsequent Names: SOFIA (1971-73); AGROCORP (1973-74); LAMAYA (1974-76); RABUNION IV (1976-88)

""A notable event, in these days, is the fitting of a figurehead to a new ship.  One has been given to the Norwegian cargo motor liner Barok, 1560 tons dw., recently delivered by HR to A/S Jelolingen (Fred Olsen & Co) Oslo.  She is decorated with a life size cast bronze figurehead of a merman, specially designed by a Norwegian sculptor'.  
(Shipbuilding and Shipping Record, May 25 1950).

Vessel named by Mrs August Koppang
(Source: Burntisland and Hall Russel Shipyard Journals)

1971: Sold to Kraneas CIA. Nav. S.A. Renamed SOFIA. Side doors have now been fitted.
1973: Sold to International Livestock Panama now classed as a livestock carrier with the side doors fitted easier to load and unload the animals. Ships tonnage is now 1609 tons. Now named AGROCORP.
1974: Sold to Wific Begdack & Co., Beirut, Lebanon. Now called LAMAYA.
1976: Sold to Farouk Rassem W. Moukahai and Ahmen Hassen Zeido, Beirut, Lebanon. renamed RABUNION IV (until 1988)

28 December 1987: RABUNION IV broken up at Aliaga (Turkey)."
BARONSCOURT,1935,CARGO,John Lewis & Sons,,163218,STEEL,99116,"length 197 1/3' x breadth 30 7/12' x depth 14 3/12'
Gross Tonnage: 869 ton","John Kelly Ltd, Belfast",,,"Yard Number: 135

Renamed: BALLYKESH

Engine number 215, boiler number 179.
Builder's certificate dated 25 October 1935.

Sold and broken up 1964 (Source: John Kelly Coal Boats)"
BARRAGE,1938,BOOM DEFENCE VESSEL,"Hall, Russell & Company, Limited",,,,101475,"length 150' x breadth 32' 1"" x depth 17' 1""",,Admiralty,,"Yard Number: 743
Bar Class Boom Defence Vessel

Vessel named by Mrs W E Noble, wife of Mr W E Noble, Warship Production Superintendent for Scotland, 2nd December 1937.

Sold 25th March 1970 to Briton Ferry for breaking up.

"
BARRANCA,1869,SHIP,A. HALL & Co.,,63478,COMPOSITE,100185,"length 177.3' x breadth 31.2' x depth 17.9'
gross tonnage 677 tons",,,,"Rig: SHIP
Yard Number: 264
Date of Build/Launch: October 1869
Owner: W. Le Lacheur

Cost: £11,521 - £17 per ton / Registered in Guernsey

Voyage: London - Costa Rica

1871 Master S. Le Visconte
1877 Master S. Jones

This vessel was sold to W Ross, London in 1885; to A. Banch of Helsingborg in 1894. It foundered off the bar at Paragona in 1895 when loaded with patent fuel.

St. Peterport Star [Guernsey], 5/6/1873:
Ship BARRANCA, Le Vesconte master, arrived London from Puenta Arenas.

St Peterport Star, 23/11/1880:
BARRANCA, London-Nicoya, spoken 24 Sept. 13N, 28W [Midatlantic between W. Africa and Brazil]

Lloyds Register, 1884:
Owner Le Lauchur + Co., master W. C. Jones, port belonging to Guernsey [only BARRANCA listed]

Daily News & Morning Post, 31/1/1887 & St Peterport Star, 1/2/1887:
Telegram from Lloyd's signal station 30 Jan. States some wreckage, including figurehead and name board with BARRANCA in gilt letters has washed ashore at Kunance Cove, Cornwall, on Saturday. A dense fog set in about dusk on Friday evening & three guns were distinctly heard to westward of Lizard Lights towards 7pm. Ship BARRANCA, Capt. Morgans, left London 19 Jan. for East London [S. Africa] & it is feared she has gone down with all hands. Built by Messrs. Hall, Aberdeen, 1869, gross tonnage 677. For many years commanded by Capt. Jones, St. Peterport, & this believed to be first voyage under her new owners.

St. Peterport Star, 19/4/1888:
Capt. William Jones, well known for his courtesy & amiability, appointed new harbour master of St. Peterport. He formerly commanded ship BARRANCA, owned up to a recent period by Messrs. Le Laucher & Co., engaged in Puenta Arenas trade for many years."
BARRANCA,1938,BOOM DEFENCE VESSEL,"Hall, Russell & Company, Limited",,,,101476,"Length 150' x breadth 32' 1"" x depth 17' 1""",,Admiralty,,"Yard Number: 744

Bar Class Boom Defence Vessel
Launched 18th January 1938

1964 arrived at Smith & Houston, Port Glasgow, for breaking up.

"
BARROW DEEP,1925,BARGE,A. HALL & Co.,,148718,STEEL,100513,"length 190 3/6' x breadth 39 1/12' x depth 15 3/6'
Gross Tonnage: 911 ton",Tilbury Contracting & Dredging Co. Ltd,,,"Yard Number: 595

Hopper Barge

1967: Change of owners to Westminster Dredging Co. Ltd
1973: Used in UK Coasting Service
1977/78: Last mention in Lloyd's Register of Shipping"
BAY OF NAPLES,1875,SHIP,A. HALL & Co.,,73585,IRON,100207,"length 267 3/12' x breadth 39 1/3' x depth 23 9/12'
gross tonnage 1676 tons",,,,"Rig: SHIP
Yard Number: 286
Date of Build/Launch: September 1875

Owner: J. and G. Bullock & Co., London

Builder's List:
Owners George Bullock and others. Contract £27,458.

Lloyd's Register of Shipping:
1876-77: Owners J. & G. Bullock & Co.; Port belonging to London; Master J. Cotter.
1880-81: Master Bremner.
1884-85: Master Tidmarsh.
1889-90: Master G. Thomson.
1894-95: Master E. Bache.
1897-98, 1898-99: Owners J. E. Moe and L. Ceder; Port of Registry Wasa (Russian); Master V. N. Ceder.
1899-1900: No reference.

Aberdeen Journal, 01/12/1875:
Letter read to Aberdeen Harbour Board from A. Hall & Co. - the owners of the new ship BAY OF NAPLES have strongly remonstrated against your account for shore and harbour dues - principal complaint excessive charge of 2 shillings per ton harbour dues for a vessel going round Cape of Good Hope. No shipowner will come to Aberdeen for a new ship if he is aware he will be thus charged for a new ship should he send her direct to the East.

Liverpool Mercury, 30/09/1879:
Shipowners are approaching a climax in producing fast sailing ships. The ship BAY OF NAPLES, commander Captain Bremner, recently accomplished a voyage from Liverpool to the rice ports and home in 6 months and a few days, which by practical judges is considered to be one of the fastest voyages. Great credit is due to the captain for the rapid voyage and good condition of ship on return.

Bristol Mercury, 29/10/1883:
Capt. E. Tidmarsh of ship BAY OF NAPLES reports on arrival Singapore Sept. 18th 96 days from Penarth. On arrival Baada [Java] Aug. 21st ashes were teeming in torrents from volcano. On getting to the Straits came through a bank of ashes and could only force the ship half a mile an hour. When I got into clearn water was all day sailing through dead bodies. I stood off for the Banca Straits and vessel got on the Melville Bank (soft mud) - some plates broken. On second day I hove about 10 or 12 tons of coal overboard and, a fair wind coming on, set the topsail and jibs and hove the ship into 4 fathoms of water. English Man of War Champion declined my request for a tow, signalling he could not delay. 

Belfast Newsletter, 19/08/1887:
The thunderstorm in England. The large ship BAY OF NAPLES was discharging cargo in the west Waterloo Dock, Liverpool, when she was caught by a squall and capsized. Her fore, main and mizzen yards crashed through the roof of the dock shed, preventing the ship sinking entirely.

Belfast Newsletter, 04/09/1889:
Ship BAY OF NAPLES bound for India with large cargo of kerosine caught fire in New York Harbour and was reported to be burning fiercely.

Liverpool Mercury, 25/10/1895:
For sale in Kellock's saleroom, Liverpool, 4x64th shares of fine iron ship BAY OF NAPLES, built Aberdeen 1875, classed 100A1. Vessel is under management of Messrs. Galbraith & Moorhead, London (Belfast Newsletter 20/12/1895 - no bids).

1897 Sold to Moe & Ceder, later renamed Rederibolaget Trio Nikolaistad = Vaasa 19th September 1897 - 31st May 1914

Aberdeen Weekly Journal, 29/06/1898:
A boat belonging to Russian ship BAY OF NAPLES, while crossing the bar at Noumea, New Caledonia, capsized and 14 of her crew were devoured by sharks within view of their would-be rescuers.

Renamed TRITON

Damaged by a hurricane whilst in port loading cargo timber in Buenos Aires, 04/09/1906.

Traveling to Buenos Aires the ship was lost in a storm and was abandoned 31 May 1914. Crew rescued by a German steamship ALEXANDRIA . 
"
BEARN,1947,TRAWLER,John Lewis & Sons,,,STEEL,99178,"length 125 1/3' x breadth 24 7/12' x depth 14'
gross tonnage: 265 ton","F E Menu, Paris",,,"Yard Number: 200
Cruiser Stern

Renamed: BIZ-VAR (1956)

Engine no. 273, boiler by Caledon.
Trial in Torry Dock, 20 March 1947.
Builder's certificate dated 18 March 1947, vessel to be registered in La Rochelle.
Diesel fitted 1955.

1950/51 Owner F. Menu, La Rochelle

Owned in 1956 by Bizien & Varon, Lorient and renamed BIZ-VAR.  

Caught fire and sank off Achill, Ireland, 19 March 1962"
BEAUFOY,1787,SLOOP,,,ABDSHIP0033044,,182661,,,,,"Sloop
Construction: Wood, single deck.
Gross Tonnage: 58 tons.
Depth: 9 ft.
Owners: Rogers & co.
Master: R. Huntley.
(particulars from Lloyds register 1791, B489 )
Voyages: 1791-4, London to Jersey.
Last mention: Lloyds register, 1794, B46."
BEAULY FIRTH,1920,COASTER,John Lewis & Sons,,144191,STEEL,99064,"length 160 5/12' x breadth 25 1/12' x depth 12'
gross tonnage: 489 ton","Ferrum Steamship Co. Ltd, Newcastle",,,"Yard Number: 82

Owner: Ferrum Steamship Co. Ltd (G. T. Gillie & Co., managers, Newcastle)

Renamed: ORTOLAN (1923); BANNTRADER (1950)

Engine number 153, boiler number 92
Completed 12 March 1920
Builder's certificate dated 8 March 1920

Owned by the General Steam Navigation Company in 1923 and renamed ORTOLAN.
Owned in 1950 by Thorn Line Ltd, Liverpool (Managers S. W. Coe & Co, Liverpool) and renamed BANNTRADER.
Shipbuilding & Shipping Record - ORTOLAN renamed BANNTRADER 30/09/1950 and owned by Bann Shipping Co, Liverpool.

Broken up at Preston 20 August 1962. 
(Source: ShipSpotting.com)"
